feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis	season	rainy	-1.75978947368421	4.41233321536676	38	38	0.692438362766051	0.801041272195179
DAPLYSINESYN.PWY..L.lysine.biosynthesis.I	strategy	DT	-0.642528333333329	1.61587963454257	38	38	0.693315032141344	0.801041272195179
PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II	season	rainy	0.550515789473683	1.37680065392453	38	38	0.691695795524513	0.801041272195179
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis	season	rainy	1.15963157894738	2.91342876353884	38	38	0.693025749198854	0.801041272195179
PWY.6901..superpathway.of.glucose.and.xylose.degradation	season	rainy	-0.566105263157892	1.43370127892739	38	38	0.695345416484638	0.802321634405352
LEU.DEG2.PWY..L.leucine.degradation.I	strategy	DT	-0.0331155	0.0850745649571598	38	7	0.699447594284514	0.805985969572884
PWY.6608..guanosine.nucleotides.degradation.III	strategy	DT	0.494316388888888	1.28460820720317	38	38	0.702714503295945	0.808679388713588
PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I	season	rainy	0.117586368421053	0.307351019170216	38	18	0.704344698878527	0.809484660534107
PWY.7052..cyanophycin.metabolism	season	rainy	0.0448108421052633	0.121308999655413	38	33	0.714059472475683	0.819241602676352
PWY0.1533..methylphosphonate.degradation.I	strategy	DT	-0.0319938333333333	0.0868210375770072	38	19	0.714717674059025	0.819241602676352
P23.PWY..reductive.TCA.cycle.I	strategy	DT	-0.74044444444444	2.02075477397756	38	38	0.716257706350351	0.81992658490106
X14DICHLORBENZDEG.PWY..1.4.dichlorobenzene.degradation	season	rainy	0.0409506315789474	0.113285434179433	38	19	0.71991237313629	0.821947197675291
PWY.6084..3.5.dichlorocatechol.degradation	season	rainy	0.0409506315789474	0.113285434179433	38	19	0.71991237313629	0.821947197675291
PWY.7854..crotonyl.CoA.ethylmalonyl.CoA.hydroxybutyryl.CoA.cycle..engineered.	strategy	DT	0.314849444444447	0.884839305834227	38	38	0.724106166497616	0.825651854328868
PWY.6837..fatty.acid..beta..oxidation.V..unsaturated..odd.number..di.isomerase.dependent.	strategy	DT	0.0754838333333334	0.213491412870296	38	32	0.725783249867932	0.826480925896729
LACTOSECAT.PWY..lactose.and.galactose.degradation.I	strategy	DT	-0.0327856566666667	0.0941178340410601	38	16	0.729666330923125	0.82873330013462
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I	strategy	DT	-0.725063888888878	2.08018861345553	38	38	0.729510102397882	0.82873330013462
PWY.1622..formaldehyde.assimilation.I..serine.pathway.	strategy	DT	-0.109078888888889	0.315456333360043	38	36	0.731576967857969	0.829820028730682
PWY.6305..superpathway.of.putrescine.biosynthesis	strategy	DT	0.360919666666667	1.05905651294989	38	38	0.735296251150673	0.832678063596652
PWY0.862...5Z..dodecenoate.biosynthesis.I	season	rainy	0.503994736842111	1.48305151548522	38	38	0.736010840121638	0.832678063596652
P23.PWY..reductive.TCA.cycle.I	season	rainy	-0.66765789473684	2.01795400371405	38	38	0.742723794391508	0.836866502038317
PWY.5415..catechol.degradation.I..meta.cleavage.pathway.	season	rainy	-0.0722161578947368	0.21898186886368	38	33	0.743530796069013	0.836866502038317
PWY.5897..superpathway.of.menaquinol.11.biosynthesis	season	rainy	0.137670157894737	0.421852250038491	38	18	0.74610540408629	0.836866502038317
PWY.5898..superpathway.of.menaquinol.12.biosynthesis	season	rainy	0.137670157894737	0.421852250038491	38	18	0.74610540408629	0.836866502038317
PWY.5899..superpathway.of.menaquinol.13.biosynthesis	season	rainy	0.137670157894737	0.421852250038491	38	18	0.74610540408629	0.836866502038317
PWY.6588..pyruvate.fermentation.to.acetone	season	rainy	0.120789684210526	0.370643060986269	38	29	0.746446443197395	0.836866502038317
PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV	season	rainy	-0.749894736842107	2.25241838593372	38	38	0.74117419731534	0.836866502038317
ARO.PWY..chorismate.biosynthesis.I	strategy	DT	-0.524792777777781	1.63566182326331	38	38	0.750236349232912	0.837773880847149
PWY.6210..2.aminophenol.degradation	strategy	DT	-0.0147004611111111	0.0459110332741691	38	5	0.750724660885376	0.837773880847149
PWY.6749..CMP.legionaminate.biosynthesis.I	strategy	DT	0.0204702555555556	0.063735907161336	38	4	0.749989338782599	0.837773880847149
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis	strategy	DT	0.932672222222231	2.9174723862531	38	38	0.751107617311237	0.837773880847149
PWY.6185..4.methylcatechol.degradation..ortho.cleavage.	strategy	DT	0.0944172666666668	0.31389824011875	38	37	0.765354699938187	0.852571816832552
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered.	season	rainy	-0.535805263157893	1.80273467893855	38	38	0.768056981129138	0.854487945757481
PWY.7279..aerobic.respiration.II..cytochrome.c...yeast.	season	rainy	0.0841465789473684	0.288952042738896	38	36	0.772607349024506	0.857357644963419
PWY.7883..anhydromuropeptides.recycling.II	strategy	DT	0.0276719999999999	0.094724641466593	38	5	0.771911200401536	0.857357644963419
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	season	rainy	-0.344947368421054	1.1981296101889	38	38	0.775117551561016	0.859047477526221
PWY.6906..chitin.derivatives.degradation	strategy	DT	-0.0447913444444445	0.158480587137781	38	11	0.779125376052356	0.86239068341673
ILEUDEG.PWY..L.isoleucine.degradation.I	strategy	DT	0.0233114	0.0856892739712088	38	4	0.787185304966563	0.862533016776965
PWY.5101..L.isoleucine.biosynthesis.II	strategy	DT	0.0691909944444443	0.252652665163852	38	32	0.785803392857518	0.862533016776965
PWY.5837..2.carboxy.1.4.naphthoquinol.biosynthesis	season	rainy	0.0406931052631579	0.149201025111616	38	18	0.786655770590558	0.862533016776965
PWY.621..sucrose.degradation.III..sucrose.invertase.	strategy	DT	-0.0976612222222221	0.349857501290233	38	27	0.781775895250543	0.862533016776965
PWY.6837..fatty.acid..beta..oxidation.V..unsaturated..odd.number..di.isomerase.dependent.	season	rainy	-0.059292789473684	0.213195513333954	38	32	0.782560797675836	0.862533016776965
PWY.7345..superpathway.of.anaerobic.sucrose.degradation	season	rainy	-0.249991578947367	0.909395683406265	38	37	0.785010438320015	0.862533016776965
PWY5F9.12..biphenyl.degradation	season	rainy	0.0421891684210527	0.153945410472387	38	30	0.785655042934375	0.862533016776965
RHAMCAT.PWY..L.rhamnose.degradation.I	season	rainy	0.0389309999999999	0.141903338796331	38	35	0.785429480412082	0.862533016776965
P108.PWY..pyruvate.fermentation.to.propanoate.I	strategy	DT	-0.273471111111108	1.0688827167692	38	38	0.799566216712625	0.874996991874193
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II	strategy	DT	0.682467777777775	2.70235810505228	38	38	0.802096930498043	0.87556377607691
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis	strategy	DT	0.682467777777775	2.70235810505228	38	38	0.802096930498043	0.87556377607691
PWY0.1337..oleate..beta..oxidation	strategy	DT	-0.0903346888888886	0.359663831672044	38	28	0.803155922895998	0.875621118946765
PWY.6151..S.adenosyl.L.methionine.salvage.I	strategy	DT	-0.0537652333333334	0.21573924081516	38	21	0.804652026871372	0.876154272062695
PWY.8112..factor.420.biosynthesis.I..archaea.	season	rainy	-0.0269435789473684	0.117681901682805	38	37	0.82023833539733	0.892009189744596
P101.PWY..ectoine.biosynthesis	strategy	DT	0.0175924555555556	0.0783636874814028	38	7	0.823675651695646	0.892427567592572
PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage	strategy	DT	0.656561111111125	2.91563081576896	38	38	0.823143746253218	0.892427567592572
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine.	strategy	DT	-0.0565785055555556	0.252058800265237	38	21	0.823700387099811	0.892427567592572
ALLANTOINDEG.PWY..superpathway.of.allantoin.degradation.in.yeast	strategy	DT	0.0532644444444449	0.243413986997932	38	24	0.828059393370352	0.894287269507598
PWY.6328..L.lysine.degradation.X	season	rainy	-0.0659636842105263	0.302236818974278	38	35	0.828500619796694	0.894287269507598
PWY.6353..purine.nucleotides.degradation.II..aerobic.	strategy	DT	-0.323650555555554	1.47414223699158	38	38	0.827495701092295	0.894287269507598
COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic.	strategy	DT	-0.456721111111115	2.13181643229876	38	38	0.831602928850244	0.895166132703964
PWY.5209..methyl.coenzyme.M.oxidation.to.CO2	strategy	DT	-0.0442624	0.207601738574622	38	38	0.832401610755755	0.895166132703964
VALSYN.PWY..L.valine.biosynthesis	season	rainy	-0.989631578947389	4.61002027352237	38	38	0.831270760143387	0.895166132703964
PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.	strategy	DT	-0.462337222222226	2.32890770831642	38	38	0.843786082423632	0.905171259813267
PWY.6549..L.glutamine.biosynthesis.III	strategy	DT	-0.180988888888885	0.908413626020289	38	38	0.843230935182778	0.905171259813267
PWY.5198..factor.420.biosynthesis.II..mycobacteria.	season	rainy	-0.0189898421052631	0.0978423217372806	38	37	0.847230516928578	0.907746982423477
ARGININE.SYN4.PWY..L.ornithine.biosynthesis.II	strategy	DT	-0.207242222222219	1.11019290236006	38	38	0.852995444335522	0.911353449716462
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I	strategy	DT	0.562333333333335	2.98667264673083	38	38	0.851743910441372	0.911353449716462
PWY0.1296..purine.ribonucleosides.degradation	season	rainy	0.239826315789471	1.31034449508291	38	38	0.855834216572816	0.911353449716462
PWY1ZNC.1..assimilatory.sulfate.reduction.IV	strategy	DT	-0.282506111111112	1.54161290581338	38	38	0.855656521364153	0.911353449716462
SO4ASSIM.PWY..assimilatory.sulfate.reduction.I	strategy	DT	-0.282506111111112	1.54161290581338	38	38	0.855656521364153	0.911353449716462
PWY.5464..superpathway.of.cytosolic.glycolysis..plants...pyruvate.dehydrogenase.and.TCA.cycle	strategy	DT	-0.0536671388888892	0.312253762619043	38	9	0.864529440635936	0.918364607268943
PWY.5695..inosine.5..phosphate.degradation	strategy	DT	0.337418888888893	1.95821587391191	38	38	0.864186861269424	0.918364607268943
KETOGLUCONMET.PWY..ketogluconate.metabolism	strategy	DT	0.0221908944444444	0.133630270387672	38	15	0.869063835797293	0.920932444754744
PWY.6992..1.5.anhydrofructose.degradation	season	rainy	-0.0583678947368418	0.350087840613475	38	38	0.868547051552009	0.920932444754744
THRESYN.PWY..superpathway.of.L.threonine.biosynthesis	season	rainy	0.3730052631579	2.27887372795938	38	38	0.870924864587053	0.921781790986297
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	strategy	DT	0.266569999999998	1.67980465430321	38	38	0.874824414021673	0.923661699270456
PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II	strategy	DT	0.218991666666668	1.37871155096341	38	38	0.874709581997588	0.923661699270456
PWY.7664..oleate.biosynthesis.IV..anaerobic.	strategy	DT	0.277763888888892	1.8214738051999	38	38	0.879673015753887	0.927655180249553
PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.	season	rainy	-0.348521052631583	2.32567983745357	38	38	0.881737133104138	0.928706181356659
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II	strategy	DT	-0.42804999999999	3.04514004383957	38	38	0.889016925524768	0.932985193252773
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II	strategy	DT	-0.42804999999999	3.04514004383957	38	38	0.889016925524768	0.932985193252773
PWY.7371..1.4.dihydroxy.6.naphthoate.biosynthesis.II	strategy	DT	-0.176096111111109	1.23048290024027	38	38	0.887022968831322	0.932985193252773
URSIN.PWY..ureide.biosynthesis	strategy	DT	0.0723078055555554	0.526756599544326	38	31	0.891604128512272	0.934573002175514
P163.PWY..L.lysine.fermentation.to.acetate.and.butanoate	season	rainy	0.00848600000000004	0.0636863708118436	38	9	0.89476144661902	0.934838972140057
PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage	season	rainy	-0.394684210526309	2.91158974547516	38	38	0.892948730015345	0.934838972140057
PWY.7688..dTDP..alpha..D.ravidosamine.and.dTDP.4.acetyl..alpha..D.ravidosamine.biosynthesis	strategy	DT	-0.0251614500000001	0.189413004347728	38	30	0.89508145263525	0.934838972140057
PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic.	strategy	DT	0.188143388888891	1.44514022609795	38	38	0.897161176611181	0.935887558335405
COA.PWY.1..superpathway.of.coenzyme.A.biosynthesis.III..mammals.	strategy	DT	0.20902516666667	1.67926605799914	38	38	0.901652051676079	0.938322111194006
PWY.5747..2.methylcitrate.cycle.II	strategy	DT	-0.0438144666666662	0.34874068300291	38	38	0.900738790146833	0.938322111194006
FASYN.ELONG.PWY..fatty.acid.elongation....saturated	strategy	DT	-0.254964444444443	2.07284146026857	38	38	0.902808827238676	0.938403440498982
PWY.5209..methyl.coenzyme.M.oxidation.to.CO2	season	rainy	-0.0227122105263157	0.20731400213894	38	38	0.913388331494495	0.945535636294253
PWY.6953..dTDP.3.acetamido..alpha..D.fucose.biosynthesis	strategy	DT	-0.0193744222222222	0.176304591882418	38	30	0.913122908281409	0.945535636294253
PWY.7234..inosine.5..phosphate.biosynthesis.III	strategy	DT	-0.248198888888886	2.25613752254909	38	38	0.913029400949911	0.945535636294253
PWY.8190..L.glutamate.degradation.XI..reductive.Stickland.reaction.	strategy	DT	0.00924783333333337	0.0851720267546105	38	23	0.914157081436849	0.945535636294253
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	strategy	DT	-0.128827777777778	1.19979252509076	38	38	0.915104604321565	0.945535636294253
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.	strategy	DT	-0.162801111111106	1.70463614782725	38	38	0.924458526568343	0.95406751852249
PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.	season	rainy	-0.12168947368421	1.42127031381525	38	38	0.932256250134297	0.959021097695136
PWY.7209..superpathway.of.pyrimidine.ribonucleosides.degradation	strategy	DT	-0.0233274611111112	0.273704667755155	38	27	0.93256534327596	0.959021097695136
PWY.7807..glyphosate.degradation.III	strategy	DT	0.00696779999999995	0.0817540211037041	38	9	0.932565144485004	0.959021097695136
PWY.6920..6.gingerol.analog.biosynthesis..engineered.	strategy	DT	0.00655411666666671	0.0841083827387828	38	26	0.938331782597054	0.963811866422003
PWY.5855..ubiquinol.7.biosynthesis..early.decarboxylation.	strategy	DT	0.0143486833333333	0.193151207948776	38	20	0.941204740114964	0.965622787617947
PWY.5972..stearate.biosynthesis.I..animals.	season	rainy	0.00980915789473681	0.1385139245139	38	24	0.943946408907083	0.966156912646074
PWY.8011..L.serine.biosynthesis.II	strategy	DT	0.0176038944444446	0.248145466907814	38	37	0.943847868720456	0.966156912646074
PWY.6293..superpathway.of.L.cysteine.biosynthesis..fungi.	season	rainy	-0.0528631578947371	0.790729479793935	38	38	0.947078649640972	0.968223766377962
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine.	season	rainy	-0.276315789473679	4.69682535444065	38	38	0.953421868202159	0.973564583727556
P621.PWY..nylon.6.oligomer.degradation	season	rainy	0.00720931578947375	0.141215229941414	38	36	0.959574361327098	0.977552335309807
PWY.7854..crotonyl.CoA.ethylmalonyl.CoA.hydroxybutyryl.CoA.cycle..engineered.	season	rainy	0.0452789473684239	0.883612916740571	38	38	0.959423256444252	0.977552335309807
PWY.801..homocysteine.and.cysteine.interconversion	season	rainy	0.0243084210526319	0.544442135324319	38	38	0.964641404222513	0.981564937629925
P162.PWY..L.glutamate.degradation.V..via.hydroxyglutarate.	strategy	DT	-0.00353201666666666	0.0842307997714914	38	23	0.96679073162757	0.98260272957475
PWY.5723..Rubisco.shunt	strategy	DT	0.118541111111109	2.96885038705984	38	38	0.968377195605333	0.983066697989078
GALLATE.DEGRADATION.II.PWY..gallate.degradation.I	strategy	DT	-0.0032186944444444	0.136323640102301	38	13	0.981297250618676	0.988355659443102
GLYOXYLATE.BYPASS..glyoxylate.cycle	strategy	DT	-0.0304583333333317	1.33721500345364	38	38	0.981957170299711	0.988355659443102
PWY.3781..aerobic.respiration.I..cytochrome.c.	strategy	DT	0.0438162222222229	1.72846674151976	38	38	0.979919966061827	0.988355659443102
PWY.5103..L.isoleucine.biosynthesis.III	season	rainy	0.12168421052631	4.54276947620348	38	38	0.978782290766012	0.988355659443102
PWY.5655..L.tryptophan.degradation.IX	strategy	DT	0.00179163888888888	0.0881878469037115	38	5	0.983906541198761	0.988355659443102
PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.	strategy	DT	0.0480061111111073	1.9374489929914	38	38	0.980372774087413	0.988355659443102
PWY.6946..cholesterol.degradation.to.androstenedione.II..cholesterol.dehydrogenase.	strategy	DT	-0.00344943333333318	0.175569150043867	38	29	0.98443643115754	0.988355659443102
PWY.7337..10.cis.heptadecenoyl.CoA.degradation..yeast.	strategy	DT	0.00230463888888889	0.121284918624619	38	24	0.984947536479505	0.988355659443102
PWY.7338..10.trans.heptadecenoyl.CoA.degradation..reductase.dependent..yeast.	strategy	DT	0.00230463888888889	0.121284918624619	38	24	0.984947536479505	0.988355659443102
PWY.7992..superpathway.of.menaquinol.8.biosynthesis.III	season	rainy	-0.0245510526315769	0.906354120871013	38	38	0.978543644367968	0.988355659443102
PWY66.399..gluconeogenesis.III	strategy	DT	0.030894444444449	1.86879294032672	38	38	0.9869040430726	0.989178015522076
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose.	season	rainy	-0.0417315789473584	3.15500654850218	38	38	0.989521722250218	0.989521722250218
PWY6666.2..dopamine.degradation	strategy	DT	-0.000427905555555559	0.031550816665651	38	7	0.989256098811789	0.989521722250218
